time(millisecond);datetime(utc);latitude;longitude;height_above_takeoff(meters);height_above_ground_at_drone_location(meters);ground_elevation_at_drone_location(meters);altitude_above_seaLevel(meters);height_sonar(meters);speed(km/h);distance(meters);satellites;gpslevel;voltage(v);max_altitude(meters);max_ascent(meters);max_speed(km/h);max_distance(meters); xSpeed(km/h); ySpeed(km/h); zSpeed(km/h); compass_heading(degrees); pitch(degrees); roll(degrees);isPhoto;isVideo;rc_elevator;rc_aileron;rc_throttle;rc_rudder;gimbal_heading(degrees);gimbal_pitch(degrees);battery_percent;voltageCell1;voltageCell2;voltageCell3;voltageCell4;voltageCell5;voltageCell6;current(A);battery_temperature(c);altitude(meters);ascent(meters);flycStateRaw;flycState;message
295300;25.08.2021 07:07;53,20759908;22,7729502;18,2;19,1;109,060495;128,160495;9,1;0,72;10,7422;17;5;10,967;193,360495;83,4;20,196;26,1723;-0,72;0;2,88;81,00;0,7;6,2;0;0;1024;1628;588;1024;81,1;-2,9;66;3,667;3,631;3,669;0;0;0;0;;128,160495;18,2;6;P-GPS;
295400;25.08.2021 07:07;53,20759872;22,7729501;18,1;19;109,060495;128,060495;9,1;1,44;10,7205;17;5;10,967;193,360495;83,4;20,196;26,1723;-1,44;0;2,88;81,00;0,7;7,2;0;0;1024;1628;588;1024;81,1;-2,9;66;3,667;3,631;3,669;0;0;0;0;;128,060495;18,1;6;P-GPS;
295500;25.08.2021 07:07;53,20759817;22,77295005;18,1;19;109,060495;128,060495;9,1;2,16;10,6817;17;5;10,967;193,360495;83,4;20,196;26,1723;-2,16;0;2,88;81,10;0,4;9;0;0;1024;1628;589;1024;81,1;-2,9;66;3,667;3,631;3,669;0;0;0;0;;128,060495;18,1;6;P-GPS;
295600;25.08.2021 07:07;53,20759717;22,77295024;18;18,89;109,070495;127,960495;9,1;2,88;10,5988;17;5;10,967;193,360495;83,4;20,196;26,1723;-2,88;0;2,88;81,10;0,2;10,2;0;0;1024;1620;591;1024;81;-2,9;66;3,667;3,631;3,669;0;0;0;0;;127,960495;18;6;P-GPS;
295700;25.08.2021 07:07;53,20759624;22,77295031;17,9;18,78;109,080495;127,860495;9,1;3,6;10,527;17;5;10,967;193,360495;83,4;20,196;26,1723;-3,6;0,36;2,88;81,10;0,5;10,9;0;0;1024;1620;589;1024;81,1;-2,9;66;3,667;3,631;3,669;0;0;0;0;;127,860495;17,9;6;P-GPS;
295800;25.08.2021 07:07;53,207595;22,7729505;17,8;18,67;109,090495;127,760495;9,1;4,32;10,4278;17;5;10,967;193,360495;83,4;20,196;26,1723;-4,32;0,36;2,88;81,00;0,9;11,2;0;0;1024;1619;590;1024;81,1;-2,9;66;3,667;3,631;3,669;0;0;0;0;;127,760495;17,8;6;P-GPS;
295900;25.08.2021 07:07;53,20759367;22,77295068;17,7;18,56;109,100495;127,660495;9,1;5,4;10,3234;17;5;10,967;193,360495;83,4;20,196;26,1723;-5,4;0,36;3,24;81,00;0,7;11,8;0;0;1027;1577;588;1024;81,1;-2,9;66;3,667;3,631;3,669;0;0;0;0;;127,660495;17,7;6;P-GPS;
296000;25.08.2021 07:07;53,2075918;22,77295121;17,6;18,45;109,110495;127,560495;9,1;6,156;10,1641;17;5;10,903;193,360495;83,4;20,196;26,1723;-6,12;0,72;3,24;81,00;0,7;11,8;0;0;1066;1215;589;1024;81,1;-2,9;66;3,639;3,609;3,655;0;0;0;0;;127,560495;17,6;6;P-GPS;
296100;25.08.2021 07:07;53,20759006;22,77295149;17,5;18,33;109,130495;127,460495;9,1;6,876;10,028;17;5;10,903;193,360495;83,4;20,196;26,1723;-6,84;0,72;3,24;81,00;0,6;11,5;0;0;1188;1155;615;1024;81,1;-2,9;66;3,639;3,609;3,655;0;0;0;0;;127,460495;17,5;6;P-GPS;
296200;25.08.2021 07:07;53,20758794;22,77295187;17,3;18,12;109,140495;127,260495;9,1;6,876;9,86429;17;5;10,903;193,360495;83,4;20,196;26,1723;-7,56;0,72;3,24;80,80;0,5;10,4;0;0;1256;1161;644;1024;81,1;-2,9;66;3,639;3,609;3,655;0;0;0;0;;127,260495;17,3;6;P-GPS;
296300;25.08.2021 07:07;53,20758584;22,77295224;17,2;18;109,160495;127,160495;9,1;7,956;9,70429;17;5;10,903;193,360495;83,4;20,196;26,1723;-7,92;0,72;3,6;80,80;0,3;5,2;0;0;1287;1162;652;1024;81,1;-2,9;66;3,639;3,609;3,655;0;0;0;0;;127,160495;17,2;6;P-GPS;
296400;25.08.2021 07:07;53,20758331;22,77295285;17,1;17,88;109,180495;127,060495;9,1;8,352;9,508;17;5;10,903;193,360495;83,4;20,196;26,1723;-8,28;1,08;3,6;80,90;-0,6;-0,3;0;0;1336;1145;669;1024;81,1;-2,9;66;3,639;3,609;3,655;0;0;0;0;;127,060495;17,1;6;P-GPS;
296500;25.08.2021 07:07;53,20758108;22,77295327;17;17,76;109,200495;126,960495;9,1;8,352;9,34408;17;5;10,903;193,360495;83,4;20,196;26,1723;-8,28;1,08;3,24;81,00;-2;-3,1;0;0;1367;1145;688;1024;81;-2,9;66;3,639;3,609;3,655;0;0;0;0;;126,960495;17;6;P-GPS;
296600;25.08.2021 07:07;53,20757922;22,77295393;16,9;17,64;109,220495;126,860495;9,1;7,632;9,19396;17;5;10,903;193,360495;83,4;20,196;26,1723;-7,56;1,08;3,24;81,20;-3;-3,4;0;0;1398;1147;683;1024;81,1;-2,9;66;3,639;3,609;3,655;0;0;0;0;;126,860495;16,9;6;P-GPS;
296700;25.08.2021 07:07;53,20757714;22,77295445;16,8;17,53;109,230495;126,760495;9,1;7,632;9,0402;17;5;10,903;193,360495;83,4;20,196;26,1723;-7,56;1,08;2,88;81,30;-3,8;-2,5;0;0;1410;1145;683;1024;81,1;-2,9;66;3,639;3,609;3,655;0;0;0;0;;126,760495;16,8;6;P-GPS;
296800;25.08.2021 07:07;53,20757537;22,77295498;16,7;17,41;109,250495;126,660495;9,1;7,632;8,90787;17;5;10,903;193,360495;83,4;20,196;26,1723;-7,2;1,44;2,88;81,20;-5,4;-2;0;0;1401;1145;682;1024;81;-2,9;66;3,639;3,609;3,655;0;0;0;0;;126,660495;16,7;6;P-GPS;
296900;25.08.2021 07:07;53,20757342;22,77295568;16,6;17,29;109,270495;126,560495;9,1;7,056;8,75792;17;5;10,903;193,360495;83,4;20,196;26,1723;-6,84;1,8;2,52;81,10;-6,1;-2,3;0;0;1398;1145;682;1024;81,1;-2,9;66;3,639;3,609;3,655;0;0;0;0;;126,560495;16,6;6;P-GPS;
297000;25.08.2021 07:07;53,20757217;22,77295649;16,6;17,29;109,270495;126,560495;9,1;7,164;8,64211;17;5;10,905;193,360495;83,4;20,196;26,1723;-6,84;2,16;2,52;81,20;-6,5;-3,3;0;0;1398;1145;682;1024;81;-2,9;66;3,64;3,61;3,655;0;0;0;0;;126,560495;16,6;6;P-GPS;
297100;25.08.2021 07:07;53,2075704;22,77295745;16,5;17,17;109,290495;126,460495;9,1;6,948;8,49136;17;5;10,905;193,360495;83,4;20,196;26,1723;-6,48;2,52;2,52;81,00;-7;-3;0;0;1330;1031;704;1024;81,1;-2,9;66;3,64;3,61;3,655;0;0;0;0;;126,460495;16,5;6;P-GPS;
